Run,FinalFitness
0,0.2219000940
1,0.2157826735
2,0.2281894721
3,0.2120537411
4,0.2243205340
5,0.2117115155
6,0.2211623080
7,0.2100346419
8,0.2189240820
9,0.2156983039
10,0.2241279156
11,0.2138821219
12,0.2156459195
13,0.2143961569
14,0.2167845619
