Run,FinalFitness
0,0.2104772986
1,0.2170970834
2,0.2248779171
3,0.2177274218
4,0.2229494552
5,0.2205555245
6,0.2211314813
7,0.2139846493
8,0.2148372984
9,0.2159759521
10,0.2156926085
11,0.2189955835
12,0.2158203439
13,0.2060466475
14,0.2114162043
