Iteration,Run,Fitness
0,0,0.2320355358
1,0,0.2320355358
2,0,0.2320355358
3,0,0.2295562827
4,0,0.2295562827
5,0,0.2295562827
6,0,0.2295562827
7,0,0.2295562827
8,0,0.2268789866
9,0,0.2268789866
10,0,0.2268789866
11,0,0.2268789866
12,0,0.2268789866
13,0,0.2268789866
14,0,0.2268789866
15,0,0.2268789866
16,0,0.2268789866
17,0,0.2268789866
18,0,0.2268789866
19,0,0.2268789866
20,0,0.2268789866
21,0,0.2268789866
22,0,0.2268789866
23,0,0.2268789866
24,0,0.2268789866
25,0,0.2268789866
26,0,0.2268789866
27,0,0.2181566077
28,0,0.2181566077
29,0,0.2181566077
30,0,0.2181566077
31,0,0.2181566077
32,0,0.2181566077
33,0,0.2181566077
34,0,0.2181566077
35,0,0.2181566077
36,0,0.2181566077
37,0,0.2181566077
38,0,0.2181566077
39,0,0.2181566077
40,0,0.2181566077
41,0,0.2181566077
42,0,0.2181566077
43,0,0.2181566077
44,0,0.2181566077
45,0,0.2181566077
46,0,0.2181566077
47,0,0.2181566077
48,0,0.2181566077
49,0,0.2181566077
50,0,0.2181566077
51,0,0.2181566077
52,0,0.2181566077
53,0,0.2181566077
54,0,0.2181566077
55,0,0.2181566077
56,0,0.2181566077
57,0,0.2181566077
58,0,0.2181566077
59,0,0.2181566077
60,0,0.2181566077
61,0,0.2181566077
62,0,0.2181566077
63,0,0.2181566077
64,0,0.2181566077
65,0,0.2181566077
66,0,0.2181566077
67,0,0.2181566077
68,0,0.2181566077
69,0,0.2181566077
70,0,0.2181566077
71,0,0.2181566077
72,0,0.2181566077
73,0,0.2181566077
74,0,0.2181566077
0,1,0.2321462254
1,1,0.2321462254
2,1,0.2321462254
3,1,0.2321462254
4,1,0.2321462254
5,1,0.2186745672
6,1,0.2186745672
7,1,0.2186745672
8,1,0.2186745672
9,1,0.2186745672
10,1,0.2186745672
11,1,0.2186745672
12,1,0.2186745672
13,1,0.2186745672
14,1,0.2186745672
15,1,0.2186745672
16,1,0.2186745672
17,1,0.2186745672
18,1,0.2186745672
19,1,0.2186745672
20,1,0.2186745672
21,1,0.2186745672
22,1,0.2186745672
23,1,0.2186745672
24,1,0.2186745672
25,1,0.2186745672
26,1,0.2186745672
27,1,0.2186745672
28,1,0.2186745672
29,1,0.2186745672
30,1,0.2186745672
31,1,0.2186745672
32,1,0.2186745672
33,1,0.2186745672
34,1,0.2186745672
35,1,0.2186745672
36,1,0.2186745672
37,1,0.2186745672
38,1,0.2186745672
39,1,0.2186745672
40,1,0.2186745672
41,1,0.2186745672
42,1,0.2186745672
43,1,0.2186745672
44,1,0.2186745672
45,1,0.2186745672
46,1,0.2186745672
47,1,0.2186745672
48,1,0.2186745672
49,1,0.2186745672
50,1,0.2186745672
51,1,0.2186745672
52,1,0.2186745672
53,1,0.2186745672
54,1,0.2186745672
55,1,0.2186745672
56,1,0.2186745672
57,1,0.2186745672
58,1,0.2186745672
59,1,0.2186745672
60,1,0.2186745672
61,1,0.2186745672
62,1,0.2186745672
63,1,0.2186745672
64,1,0.2186745672
65,1,0.2186745672
66,1,0.2186745672
67,1,0.2186745672
68,1,0.2186745672
69,1,0.2186745672
70,1,0.2186745672
71,1,0.2186745672
72,1,0.2186745672
73,1,0.2186745672
74,1,0.2186745672
0,2,0.2361588697
1,2,0.2361588697
2,2,0.2361588697
3,2,0.2361588697
4,2,0.2361588697
5,2,0.2361588697
6,2,0.2347525284
7,2,0.2347525284
8,2,0.2347525284
9,2,0.2347525284
10,2,0.2347525284
11,2,0.2347525284
12,2,0.2347525284
13,2,0.2347525284
14,2,0.2347525284
15,2,0.2347525284
16,2,0.2347525284
17,2,0.2347525284
18,2,0.2347525284
19,2,0.2347525284
20,2,0.2347525284
21,2,0.2347525284
22,2,0.2347525284
23,2,0.2347525284
24,2,0.2347525284
25,2,0.2347525284
26,2,0.2347525284
27,2,0.2347525284
28,2,0.2313659237
29,2,0.2153438640
30,2,0.2153438640
31,2,0.2153438640
32,2,0.2153438640
33,2,0.2153438640
34,2,0.2153438640
35,2,0.2153438640
36,2,0.2153438640
37,2,0.2153438640
38,2,0.2153438640
39,2,0.2153438640
40,2,0.2153438640
41,2,0.2153438640
42,2,0.2153438640
43,2,0.2153438640
44,2,0.2153438640
45,2,0.2153438640
46,2,0.2153438640
47,2,0.2153438640
48,2,0.2153438640
49,2,0.2153438640
50,2,0.2153438640
51,2,0.2153438640
52,2,0.2153438640
53,2,0.2153438640
54,2,0.2153438640
55,2,0.2153438640
56,2,0.2153438640
57,2,0.2153438640
58,2,0.2153438640
59,2,0.2153438640
60,2,0.2153438640
61,2,0.2153438640
62,2,0.2153438640
63,2,0.2153438640
64,2,0.2153438640
65,2,0.2153438640
66,2,0.2153438640
67,2,0.2153438640
68,2,0.2153438640
69,2,0.2153438640
70,2,0.2153438640
71,2,0.2153438640
72,2,0.2153438640
73,2,0.2153438640
74,2,0.2153438640
0,3,0.2245064023
1,3,0.2245064023
2,3,0.2245064023
3,3,0.2245064023
4,3,0.2245064023
5,3,0.2224832710
6,3,0.2224832710
7,3,0.2224832710
8,3,0.2190233453
9,3,0.2190233453
10,3,0.2190233453
11,3,0.2190233453
12,3,0.2190233453
13,3,0.2190233453
14,3,0.2190233453
15,3,0.2190233453
16,3,0.2190233453
17,3,0.2190233453
18,3,0.2190233453
19,3,0.2190233453
20,3,0.2190233453
21,3,0.2190233453
22,3,0.2190233453
23,3,0.2190233453
24,3,0.2190233453
25,3,0.2190233453
26,3,0.2190233453
27,3,0.2190233453
28,3,0.2190233453
29,3,0.2190233453
30,3,0.2190233453
31,3,0.2190233453
32,3,0.2190233453
33,3,0.2190233453
34,3,0.2190233453
35,3,0.2190233453
36,3,0.2190233453
37,3,0.2190233453
38,3,0.2190233453
39,3,0.2190233453
40,3,0.2190233453
41,3,0.2190233453
42,3,0.2190233453
43,3,0.2190233453
44,3,0.2190233453
45,3,0.2190233453
46,3,0.2190233453
47,3,0.2190233453
48,3,0.2190233453
49,3,0.2170571668
50,3,0.2170571668
51,3,0.2170571668
52,3,0.2170571668
53,3,0.2170571668
54,3,0.2170571668
55,3,0.2170571668
56,3,0.2170571668
57,3,0.2170571668
58,3,0.2170571668
59,3,0.2170571668
60,3,0.2170571668
61,3,0.2170571668
62,3,0.2170571668
63,3,0.2170571668
64,3,0.2170571668
65,3,0.2170571668
66,3,0.2170571668
67,3,0.2170571668
68,3,0.2170571668
69,3,0.2170571668
70,3,0.2170571668
71,3,0.2170571668
72,3,0.2170571668
73,3,0.2170571668
74,3,0.2170571668
0,4,0.2395445723
1,4,0.2330026683
2,4,0.2330026683
3,4,0.2330026683
4,4,0.2330026683
5,4,0.2330026683
6,4,0.2330026683
7,4,0.2330026683
8,4,0.2290020466
9,4,0.2290020466
10,4,0.2290020466
11,4,0.2290020466
12,4,0.2289981102
13,4,0.2289981102
14,4,0.2289981102
15,4,0.2289981102
16,4,0.2289981102
17,4,0.2289981102
18,4,0.2264905068
19,4,0.2264905068
20,4,0.2264905068
21,4,0.2264905068
22,4,0.2239750633
23,4,0.2239750633
24,4,0.2239750633
25,4,0.2239750633
26,4,0.2239750633
27,4,0.2239750633
28,4,0.2239750633
29,4,0.2239750633
