Run,FinalFitness
0,0.2123359100
1,0.2161679767
2,0.2101704696
3,0.2200892524
4,0.2195419883
5,0.2198228467
6,0.2177732249
7,0.2156145647
8,0.2071267731
9,0.2190024936
10,0.2191112387
11,0.2195280905
12,0.2275772609
13,0.2215932390
14,0.2159892443
