Run,FinalFitness
0,0.1546023261
1,0.1607918148
2,0.1714561841
3,0.1564123539
4,0.1731545643
5,0.1686083515
6,0.1548878102
7,0.1748029214
8,0.1644020267
9,0.1548203620
10,0.1635015328
11,0.1719069887
12,0.1678953771
13,0.1695449959
14,0.1730567591
