Run,FinalFitness
0,0.2167530407
1,0.2294340615
2,0.2256849499
3,0.2164611699
4,0.2034397939
5,0.2134451722
6,0.2256290207
7,0.2113417315
8,0.2047786211
9,0.2233305813
10,0.2234657416
11,0.2174442030
12,0.1980340737
13,0.2157139926
14,0.2178930014
