Run,FinalFitness
0,0.2112247175
1,0.2084268318
2,0.2144468123
3,0.2055370862
4,0.2074719704
5,0.2150178439
6,0.2132180591
7,0.2132486683
8,0.2006907167
9,0.2141938191
10,0.2140296445
11,0.2151561630
12,0.2113926190
13,0.2149084992
14,0.2139253654
