Run,FinalFitness
0,0.3711657303
1,0.3788059983
2,0.3589967297
3,0.3402858063
4,0.3687435165
5,0.3796647417
6,0.3670982533
7,0.3709364252
8,0.3619301766
9,0.3562098098
10,0.3681041245
11,0.3600759569
12,0.3770440911
13,0.3610998917
14,0.3661225588
