Run,FinalFitness
0,0.2202314556
1,0.2288535173
2,0.2165159602
3,0.2178982732
4,0.2046636682
5,0.2092262021
6,0.2254608110
7,0.2138462657
8,0.2178557381
9,0.2226644928
10,0.2099852766
11,0.2187966886
12,0.2231419505
13,0.2219737824
14,0.2122211938
