Run,FinalFitness
0,0.2258670004
1,0.2302031736
2,0.2182323301
3,0.2211602851
4,0.2232582304
5,0.2132901045
6,0.2229553945
7,0.2082578641
8,0.2192621915
9,0.2284510783
10,0.2203048426
11,0.2165130683
12,0.2185700299
13,0.2174194535
14,0.2171586636
