Run,FinalFitness
0,0.3138739825
1,0.3282620629
2,0.3409055103
3,0.3320489282
4,0.3092425484
5,0.3303692814
6,0.3267373524
7,0.3287635595
8,0.3288960315
9,0.3408294284
10,0.3278355005
11,0.3197622496
12,0.3210640980
13,0.3253825186
14,0.3259045661
