Run,FinalFitness
0,0.2089167515
1,0.2138439344
2,0.2049202321
3,0.2108817322
4,0.2207522681
5,0.2042864923
6,0.2124249988
7,0.2197855062
8,0.2104931096
9,0.2013236638
10,0.2174268623
11,0.2142561694
12,0.2098295557
13,0.2252907148
14,0.2174231566
