Run,FinalFitness
0,0.2013952996
1,0.1955811067
2,0.2224809127
3,0.2163904935
4,0.2145821919
5,0.2102002015
6,0.2154345415
7,0.2165887635
8,0.2109021878
9,0.2191983470
10,0.2055865092
11,0.2110528442
12,0.2108683129
13,0.2220382540
14,0.2049585069
