Run,FinalFitness
0,0.2201630040
1,0.2194653808
2,0.2188193441
3,0.2173617468
4,0.2251447171
5,0.2119264685
6,0.2119044460
7,0.2262794280
8,0.2060985469
9,0.2208807835
10,0.2184561193
11,0.2245197228
12,0.2245279489
13,0.2106460970
14,0.2177586406
