Run,FinalFitness
0,0.2178651101
1,0.2141301337
2,0.2220233153
3,0.2135761517
4,0.2168879402
5,0.2146392591
6,0.2163671075
7,0.2113038198
8,0.2253176939
9,0.2187747703
10,0.2173354455
11,0.2241109028
12,0.2171754323
13,0.2064649286
14,0.2142134197
