Run,FinalFitness
0,0.1972394729
1,0.2218050600
2,0.2168812123
3,0.2217449121
4,0.2098724638
5,0.2119047670
6,0.2259080879
7,0.2217482784
8,0.2178446939
9,0.2118790853
10,0.2247079609
11,0.2146901374
12,0.2066007932
13,0.2148048815
14,0.2092190096
