Run,FinalFitness
0,0.4273239161
1,0.4304340934
2,0.4300025845
3,0.4201021462
4,0.4177463093
5,0.4172125431
6,0.4298019457
7,0.4159541848
8,0.4276886867
9,0.4149774041
10,0.4322754611
11,0.4213042849
12,0.4291411799
13,0.4285222430
14,0.4277826619
