Run,FinalFitness
0,0.2227643547
1,0.2180525589
2,0.2027346825
3,0.2234499025
4,0.2130407724
5,0.2175134872
6,0.2021182179
7,0.2166706766
8,0.2126835538
9,0.2084026497
10,0.2171113827
11,0.2170765185
12,0.2121287951
13,0.2122738095
14,0.2170219231
