Run,FinalFitness
0,0.2286792000
1,0.2203345754
2,0.2145965064
3,0.2058651566
4,0.2194710154
5,0.2178201757
6,0.2075436389
7,0.2059047204
8,0.2241499351
9,0.2198354773
10,0.2056583819
11,0.2203760692
12,0.2177549433
13,0.2140345599
14,0.2165765533
