Run,FinalFitness
0,0.2864082232
1,0.3012981934
2,0.2980421833
3,0.2927104970
4,0.2887289450
5,0.2953865247
6,0.2851226190
7,0.2832462787
8,0.2964322595
9,0.2946022802
10,0.3005032217
11,0.2876440874
12,0.3013030109
13,0.2923581361
14,0.2930857497
