Run,FinalFitness
0,0.2035785823
1,0.2156599513
2,0.2154227400
3,0.2302429700
4,0.2078007434
5,0.2170198004
6,0.2097827776
7,0.2127078639
8,0.2036639726
9,0.2151203090
10,0.2071200876
11,0.2076441014
12,0.2061480909
13,0.2113784479
14,0.2056216340
