Run,FinalFitness
0,0.2103474095
1,0.2210152290
2,0.2133573559
3,0.2178831134
4,0.2145538277
5,0.2055985054
6,0.2134640430
7,0.2106878315
8,0.2148395882
9,0.2039782279
10,0.2171938297
11,0.2130812302
12,0.2115330680
13,0.2106995183
14,0.2131015494
