Run,FinalFitness
0,0.2239667727
1,0.2157564552
2,0.2114039841
3,0.2224755815
4,0.2183865786
5,0.2127236866
6,0.2051066118
7,0.2200734410
8,0.2185882859
9,0.2190719694
10,0.2055499210
11,0.2145272991
12,0.2188877410
13,0.2114225565
14,0.2226116346
