Run,FinalFitness
0,0.2161628338
1,0.2125798732
2,0.2184410380
3,0.2184200603
4,0.2156034204
5,0.2183786267
6,0.2106536704
7,0.2207718826
8,0.2152723235
9,0.2211801693
10,0.2062673898
11,0.2179104902
12,0.2259480314
13,0.2136367209
14,0.2176474195
