Run,FinalFitness
0,0.2234987792
1,0.2222866314
2,0.2145129052
3,0.2135848295
4,0.2182683621
5,0.2050131786
6,0.2122695075
7,0.2233978653
8,0.2078416871
9,0.2209070439
10,0.2139438347
11,0.2174117673
12,0.2152722830
13,0.2073582295
14,0.2159041062
