Run,FinalFitness
0,0.2130544739
1,0.2161195701
2,0.2012146343
3,0.2117889702
4,0.2168572080
5,0.2304623475
6,0.2119797758
7,0.2193803445
8,0.2245092642
9,0.2190910816
10,0.2183011455
11,0.2124451299
12,0.2120018948
13,0.2203026841
14,0.2148498368
