Run,FinalFitness
0,0.2204235185
1,0.2212160751
2,0.2102308822
3,0.2189563008
4,0.2129660583
5,0.2252935456
6,0.1984066684
7,0.2180325087
8,0.2185824366
9,0.2131875608
10,0.2135319822
11,0.2070736272
12,0.2077663402
13,0.2238246723
14,0.2093715273
