Run,FinalFitness
0,0.2181335528
1,0.2148789300
2,0.2193613415
3,0.2111696512
4,0.2144663733
5,0.2107864518
6,0.2169082079
7,0.2096705182
8,0.2053612841
9,0.2127792888
10,0.2187697007
11,0.2235555014
12,0.2197188975
13,0.2188440862
14,0.2042891606
