Run,FinalFitness
0,0.2039866229
1,0.2202994947
2,0.2210066758
3,0.2178178864
4,0.2132665393
5,0.2177782697
6,0.2263005901
7,0.2220996677
8,0.2219505820
9,0.1908623628
10,0.2126009858
11,0.2174080522
12,0.2191604706
13,0.2153434846
14,0.2063836021
