Run,FinalFitness
0,0.2168077317
1,0.2074241487
2,0.2196239060
3,0.2228268694
4,0.2169084932
5,0.2202309998
6,0.2262345556
7,0.2143866862
8,0.2296656744
9,0.2156733125
10,0.2110519025
11,0.2131099873
12,0.2223976092
13,0.2244943188
14,0.2102845155
