Run,FinalFitness
0,0.2191801211
1,0.2222264766
2,0.2070389592
3,0.2056048540
4,0.2076193041
5,0.2130527936
6,0.2237963897
7,0.2143112861
8,0.2108611288
9,0.2152343711
10,0.2206669236
11,0.2230043369
12,0.2110588041
13,0.2213893299
14,0.2134887313
