Run,FinalFitness
0,0.4042918130
1,0.4164026316
2,0.4065570084
3,0.3871853775
4,0.4053893333
5,0.4050480141
6,0.4238486441
7,0.4129904218
8,0.4097450869
9,0.3972238283
10,0.4108649658
11,0.4042546838
12,0.3977874478
13,0.3994984507
14,0.3987089609
