Run,FinalFitness
0,0.2179022436
1,0.2217989356
2,0.2103115534
3,0.2062122860
4,0.2185569610
5,0.2144821461
6,0.2224449275
7,0.2187835341
8,0.2121599679
9,0.2198597505
10,0.2183400559
11,0.2116668777
12,0.2211067672
13,0.2239545141
14,0.2190615716
