Run,FinalFitness
0,0.2191633783
1,0.2135251376
2,0.2174561471
3,0.2222100687
4,0.2169403493
5,0.2208235652
6,0.2059743268
7,0.2207628999
8,0.2182126393
9,0.2164450071
10,0.2100558225
11,0.2217754642
12,0.2194779975
13,0.2223984315
14,0.2167186559
