Run,FinalFitness
0,0.2223055214
1,0.2015338461
2,0.2095981812
3,0.2086587890
4,0.2066495663
5,0.2230392535
6,0.2215458537
7,0.2175326547
8,0.2068149509
9,0.2103473033
10,0.2078640460
11,0.2158800230
12,0.2157878284
13,0.2093678695
14,0.2120271420
