Run,FinalFitness
0,0.2253327600
1,0.2183470545
2,0.2244615852
3,0.2133417879
4,0.2052072295
5,0.2218930816
6,0.2227326317
7,0.2176525901
8,0.2282915851
9,0.2191017760
10,0.2068957581
11,0.2293989912
12,0.2305706410
13,0.2198324198
14,0.2217972487
