Run,FinalFitness
0,0.2211995569
1,0.2165832932
2,0.2161438592
3,0.2052842687
4,0.2113816344
5,0.2189743975
6,0.2229877459
7,0.2190895470
8,0.2192360730
9,0.2119824369
10,0.2066602930
11,0.2183221084
12,0.2165940888
13,0.2160116367
14,0.2077935816
