Run,FinalFitness
0,0.1683576085
1,0.1643775981
2,0.1612098923
3,0.1631906213
4,0.1724254620
5,0.1666344883
6,0.1609599354
7,0.1594565595
8,0.1674222818
9,0.1646631323
10,0.1646289945
11,0.1736819690
12,0.1747643382
13,0.1568223223
14,0.1668680879
15,0.1690641174
16,0.1704079206
17,0.1635856542
18,0.1684142729
19,0.1675758829
20,0.1624032343
21,0.1663075960
22,0.1586670601
23,0.1665572853
24,0.1665258494
25,0.1671987320
26,0.1619434401
27,0.1688650708
28,0.1652172419
29,0.1548778128
