Run,FinalFitness
0,0.2994035868
1,0.2945760705
2,0.2976042975
3,0.3027534488
4,0.2981524021
5,0.2923831829
6,0.2973001331
7,0.2859208115
8,0.3000450981
9,0.2952813578
10,0.2905697496
11,0.2920490642
12,0.2959026132
13,0.2887082500
14,0.2929559479
15,0.3056759805
16,0.2979054252
17,0.2827217293
18,0.2917703553
19,0.2908661704
20,0.2928650447
21,0.2974957967
22,0.2930738798
23,0.3004978817
24,0.3022185919
25,0.2885968319
26,0.2898167413
27,0.2959540524
28,0.2892934599
29,0.2815235331
