Run,FinalFitness
0,0.2948070750
1,0.2922157308
2,0.2929749233
3,0.2903802820
4,0.2960028050
5,0.2996725785
6,0.2855923049
7,0.2869295674
8,0.2869690944
9,0.2734238141
10,0.2871453061
11,0.2966891032
12,0.2866775057
13,0.2896111703
14,0.2869721388
15,0.2880750473
16,0.2844026895
17,0.2895259088
18,0.2943020647
19,0.2883331769
20,0.2877606252
21,0.2908559510
22,0.2940888186
23,0.2927445506
24,0.2808459654
25,0.2943529548
26,0.2910168801
27,0.2977140740
28,0.2854092825
29,0.2926372824
