Run,FinalFitness
0,0.2991213393
1,0.3009101447
2,0.2946825686
3,0.2876431754
4,0.2843765804
5,0.2930202980
6,0.2957446914
7,0.2834986225
8,0.2851018967
9,0.2850451517
10,0.2846838782
11,0.2907227078
12,0.2819597737
13,0.2881079750
14,0.2881882483
15,0.2712688299
16,0.2995631237
17,0.2935313854
18,0.2967678696
19,0.2961103834
20,0.2923624585
21,0.2963179394
22,0.2937764654
23,0.2909372524
24,0.2817697461
25,0.2848656547
26,0.2792552764
27,0.2902476518
28,0.2936866566
29,0.2878358854
