Run,FinalFitness
0,0.2817272947
1,0.2803497264
2,0.2867160558
3,0.2729293846
4,0.2885111742
5,0.2708869753
6,0.2948446580
7,0.2879253689
8,0.2867446850
9,0.2923945101
10,0.2795354834
11,0.2954760618
12,0.2799058092
13,0.2945764270
14,0.2966823816
15,0.2849294693
16,0.2855952352
17,0.2827007826
18,0.2726973782
19,0.2876714014
20,0.2876818891
21,0.2769712046
22,0.2908470474
23,0.2847749352
24,0.2970285052
25,0.2899622140
26,0.2880895392
27,0.2918557194
28,0.2794204625
29,0.2864694997
