Run,FinalFitness
0,0.2879154779
1,0.2907543129
2,0.2825217901
3,0.2954127308
4,0.2927942624
5,0.2935195874
6,0.2736674064
7,0.2872270393
8,0.2804434013
9,0.3004963436
10,0.2904366845
11,0.2913065086
12,0.3024856830
13,0.2857864405
14,0.2900559311
15,0.2928586297
16,0.2966391400
17,0.2984140347
18,0.2850838809
19,0.2847427053
20,0.2900106851
21,0.2990230605
22,0.2973274015
23,0.2955837170
24,0.3023363584
25,0.2953595190
26,0.2924105892
27,0.2918027978
28,0.2862977022
29,0.2963708635
