Run,FinalFitness
0,0.2750554375
1,0.2830280645
2,0.2834405348
3,0.2889596709
4,0.3023586918
5,0.2940655002
6,0.2908726996
7,0.2842282417
8,0.2938165948
9,0.2781569113
10,0.2850262304
11,0.2988708334
12,0.2996595213
13,0.2797747887
14,0.2800155227
15,0.2936091355
16,0.3010677851
17,0.2901668444
18,0.2907947806
19,0.2948313933
20,0.2895584424
21,0.2775714534
22,0.2848910156
23,0.2935116494
24,0.3025843066
25,0.2841276536
26,0.2944741239
27,0.2840503143
28,0.2977114050
29,0.2945334997
