Run,FinalFitness
0,0.2990080053
1,0.2963334772
2,0.2857859698
3,0.2949637053
4,0.2830030851
5,0.2915381401
6,0.2897398228
7,0.2946157234
8,0.2884224178
9,0.2922595228
10,0.2880516650
11,0.2820528411
12,0.2929888367
13,0.3000517219
14,0.2925462945
15,0.2990184347
16,0.2951116394
17,0.2890506221
18,0.2895210791
19,0.2861214431
20,0.2821618471
21,0.2920364843
22,0.2853545668
23,0.2888939304
24,0.3037107067
25,0.2937397180
26,0.2941632748
27,0.2935619594
28,0.2955227392
29,0.2895513791
