Run,FinalFitness
0,0.2943899343
1,0.2901208248
2,0.2813814653
3,0.2935319147
4,0.2870053405
5,0.2858291911
6,0.2825907021
7,0.2953107024
8,0.2762949331
9,0.2872787374
10,0.2970117087
11,0.3003868739
12,0.2857150959
13,0.2847952605
14,0.2860392834
15,0.2946232207
16,0.2942546149
17,0.2959546748
18,0.2873234456
19,0.2793891666
20,0.2697595407
21,0.2924955467
22,0.2880347884
23,0.2870063393
24,0.2943604129
25,0.2938626863
26,0.2920378656
27,0.2794369375
28,0.2871179260
29,0.2931132065
