Run,FinalFitness
0,0.3029379807
1,0.2911669141
2,0.2936391817
3,0.2895899726
4,0.2884632268
5,0.2820966808
6,0.2843138657
7,0.2977285676
8,0.2967757006
9,0.2965323496
10,0.2884153102
11,0.2968717654
12,0.3001585829
13,0.2959248761
14,0.3024122851
15,0.3012656835
16,0.2887748635
17,0.2917655932
18,0.2921890177
19,0.2960274740
20,0.2924639627
21,0.2920923787
22,0.2871078480
23,0.3007558382
24,0.2972710024
25,0.2822822350
26,0.2970767642
27,0.2850879799
28,0.2958083464
29,0.3022347457
