Run,FinalFitness
0,0.4267663776
1,0.4242536347
2,0.4174046338
3,0.4235272426
4,0.4322237956
5,0.4262259882
6,0.4179713549
7,0.4083517149
8,0.4289561724
9,0.4243159960
10,0.4377237415
11,0.4324506141
12,0.4313746053
13,0.4228922267
14,0.4189376089
15,0.4291373962
16,0.4191232896
17,0.4279570999
18,0.4120541215
19,0.4207117262
20,0.4045501030
21,0.4272712892
22,0.4108612646
23,0.4293913453
24,0.4175864775
25,0.4318771442
26,0.4194564512
27,0.4245562257
28,0.4265134425
29,0.4189137433
