Run,FinalFitness
0,0.2877160033
1,0.2837221959
2,0.2977348435
3,0.2860689885
4,0.2710302629
5,0.2797457169
6,0.3016837598
7,0.2746252409
8,0.2867248403
9,0.2860437045
10,0.2927075004
11,0.2794568450
12,0.2912139206
13,0.2786473953
14,0.2879683697
15,0.2895180686
16,0.2831481742
17,0.2903389570
18,0.2947766951
19,0.2808958148
20,0.2980485827
21,0.2955125428
22,0.2960930293
23,0.2778498014
24,0.2923174697
25,0.2837559442
26,0.2896104937
27,0.2919012760
28,0.2924832617
29,0.2725685206
