Run,FinalFitness
0,0.2860599417
1,0.3000854552
2,0.2915756118
3,0.2853260975
4,0.2918535604
5,0.3008214838
6,0.2897096559
7,0.2848615229
8,0.2875766394
9,0.2905013504
10,0.2879319535
11,0.2805203654
12,0.3029270007
13,0.2924169680
14,0.2728889887
15,0.2917249141
16,0.2823138844
17,0.2714377902
18,0.2989026468
19,0.2959443644
20,0.2821302200
21,0.2886364284
22,0.2905715349
23,0.2806753556
24,0.2976882706
25,0.2716326121
26,0.2995307115
27,0.2936558259
28,0.2882027224
29,0.2922076334
