ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.25,11,405.4236,229.532,50.31010750000001,0.3917642783286572,352.49423749999994,0.22300433692330082,18
0.25,12,390.8175,269.29900000000004,54.395842833333305,0.3524546879119491,372.20571250000035,0.21105880409142605,16
0.25,13,419.6174,234.572,56.08128016666664,0.39430545134685,368.20996500000024,0.22138932993334928,18
0.25,14,513.3394,273.776,57.599199166666644,0.33044887060954925,356.2716066666665,0.21348873127930057,18
0.3,0,487.8815,268.737,54.32209866666663,0.34147832267235245,367.4699666666661,0.21916337832221355,18
0.3,1,460.9325,248.363,50.60371083333334,0.3514249707081972,345.9303225000003,0.2135251375690354,16
0.3,2,398.5456,227.706,52.80262483333334,0.39939957664708003,362.0888841666669,0.21745614710978453,20
0.3,3,490.7946,265.063,54.86611883333327,0.3497594031104554,367.2800791666671,0.22221006868367832,16
0.3,4,514.0873,240.044,54.685021000000006,0.389346980831292,371.0939933333331,0.2169403492508937,17
0.3,5,485.8037,261.19,55.34079316666665,0.3614038056587159,364.4555000000004,0.22082356518627438,18
0.3,6,412.925,264.214,53.65081833333332,0.34212146845612523,359.6492091666669,0.20597432676427935,16
0.3,7,471.0086,182.97600000000003,49.39894683333336,0.4727838714731257,361.88703666666675,0.22076289992693815,16
0.3,8,377.7981,225.352,51.48716366666664,0.3693196347639841,346.6931016666668,0.2182126392637977,18
0.3,9,456.7081,250.147,50.74857500000002,0.3605458856858834,357.036723333333,0.2164450070756135,17
0.3,10,524.1911,204.053,49.48888000000001,0.4261675316380222,353.9046983333334,0.21005582245628557,20
0.3,11,485.7561,298.831,62.09059183333339,0.3123958803917041,375.42166166666664,0.221775464180156,20
0.3,12,493.7882,213.717,49.63002633333337,0.3968165767502507,344.2961741666666,0.21947799754820357,22
0.3,13,468.1992,248.598,59.51793349999999,0.3689595183120271,365.1650008333333,0.22239843154271258,20
0.3,14,596.6232,248.382,51.3245326666667,0.3577302837296316,359.15257583333323,0.21671865590660966,20
0.35,0,719.7682,247.27,54.363587999999986,0.37545733408824344,371.347195,0.21790224361799623,17
0.35,1,558.387,212.037,49.019532666666635,0.3990865509321486,344.213676666667,0.2217989355645773,17
0.35,2,594.4153,282.007,55.25798983333332,0.3251342756267278,370.7675483333334,0.21031155339555874,19
0.35,3,609.0417,278.494,58.579682999999996,0.3375512518522242,369.90089333333356,0.2062122859878271,16
0.35,4,599.4766,297.824,55.65236233333331,0.31189190595788113,356.70498333333336,0.218556961046342,17
0.35,5,560.9477,229.193,52.732256333333325,0.3965910171776625,363.38482750000014,0.21448214606456673,19
0.35,6,555.2825,258.043,58.03619849999998,0.35816290954091623,365.6890408333332,0.22244492753007225,18
0.35,7,596.546,296.303,56.43535749999993,0.3159062569959355,355.32106833333313,0.21878353406432346,16
0.35,8,519.6222,329.69,60.81431216666666,0.2986180654554278,376.08237249999996,0.21215996786106905,19
0.35,9,509.6602,228.22400000000002,48.82221783333333,0.38893643963825014,351.56260333333364,0.21985975048728013,17
0.35,10,446.0716,269.297,56.847786166666644,0.3327383892133963,359.3135633333331,0.21834005587265354,20
0.35,11,539.0201,291.02700000000004,53.91626533333336,0.30682937780114333,350.7049425000001,0.2116668776724398,16
0.35,12,503.3181,348.34900000000005,60.87364983333333,0.29252484338024987,382.42333166666634,0.22110676724577566,19
0.35,13,423.7397,273.115,56.88924883333333,0.35442236176458003,376.95150583333333,0.22395451414303089,18
0.35,14,385.4248,369.48900000000003,57.24662516666666,0.25788922448751295,375.33088916666674,0.2190615715961793,17
0.4,0,393.1252,212.582,57.895638500000004,0.41249502152894707,349.5694033333331,0.2103474094999053,20
0.4,1,440.3643,305.721,59.6439045,0.3268800583974714,377.88727750000015,0.22101522898697823,17
0.4,2,467.0404,274.088,61.88155383333334,0.3502229879941235,369.18393833333323,0.2133573558974528,20
0.4,3,445.0586,297.822,50.52956950000002,0.29731833108366734,353.1136174999998,0.2178831133849979,17
0.4,4,400.9638,250.05100000000002,60.68584666666669,0.39467071384104313,369.66885416666696,0.21455382766309386,23
0.4,5,463.78,206.805,54.30781549999999,0.4593632084975379,372.65780166666667,0.20559850536772098,15
0.4,6,436.3545,248.131,51.392603666666645,0.35624923931310476,352.68199833333335,0.21346404297854651,18
0.4,7,552.3429,225.53400000000002,59.247909666666665,0.4108093901584684,361.1438116666671,0.21068783149391546,18
0.4,8,597.1224,278.60200000000003,52.854713333333336,0.3204716465304148,343.01381833333346,0.21483958816075502,18
0.4,9,482.7999,235.126,58.468656666666675,0.3893942893030404,368.42705999999976,0.20397822793871997,20
0.4,10,454.1471,264.215,55.35549083333334,0.3573216761601979,359.7311091666666,0.2171938296818095,18
0.4,11,479.8378,286.607,56.453287666666625,0.338713668310032,381.1656308333332,0.21308123023460757,17
0.4,12,486.7344,318.538,58.46197183333331,0.2839132013553588,358.9755625,0.2115330679805129,21
0.4,13,495.3211,218.615,54.14260283333333,0.4258632298790108,370.6381091666668,0.21069951831132872,17
0.4,14,367.5939,285.778,61.901198500000014,0.33786831619882085,378.20371333333304,0.2131015493891513,19
0.45,0,552.1316,241.705,55.466335833333325,0.3718025209794309,357.81744583333307,0.2181566076985646,19
