ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.35,13,447.938,228.11700000000002,52.46525966666663,0.378554316425343,346.7492516666667,0.21534348464673816,19
0.35,14,343.7388,274.427,56.66898550000003,0.35511287762015625,375.9854074999997,0.20638360211062284,18
0.4,0,396.8343,247.67700000000002,54.10890383333337,0.3657235364338768,353.20834333333335,0.21880387810492594,19
0.4,1,350.9579,240.578,54.03525799999998,0.3513067210357279,342.4798524999998,0.21680966625628587,19
0.4,2,346.292,227.965,55.247127499999976,0.39266478041219777,358.7419500000004,0.2001121622733147,16
0.4,3,460.581,257.11400000000003,54.81846449999996,0.353240028418004,358.6806816666669,0.21035855768565606,19
0.4,4,382.7809,214.115,53.77831650000001,0.42998292195004234,366.4278691666667,0.21483637097028252,18
0.4,5,401.4998,230.044,49.40952233333334,0.36492063112563977,347.9782925000002,0.20578802918763495,19
0.4,6,382.8885,218.089,51.57216299999999,0.40911792127678753,349.3318766666664,0.2025863598554569,18
0.4,7,349.9848,307.96200000000005,57.23669799999999,0.30521455569193595,362.99184166666674,0.21427357245323259,17
0.4,8,648.3045,277.37600000000003,59.71770233333335,0.35247095398784806,367.4857800000003,0.21965745226021285,17
0.4,9,495.5443,328.34000000000003,57.0911488333333,0.2921372865525573,358.79280916666625,0.22011853430553516,17
0.4,10,524.4546,236.608,55.81929749999998,0.39641213173969875,364.6171975000002,0.21109967563112242,16
0.4,11,405.5312,266.874,55.99908283333332,0.3232069316106727,347.50157666666684,0.22386612741806966,21
0.4,12,405.2478,328.494,63.52472966666662,0.30634258667332315,378.05877416666647,0.22482626657358487,20
0.4,13,356.3735,254.583,52.33149816666663,0.35370299011848133,361.57737499999996,0.22109117263270786,17
0.4,14,362.4546,268.54,55.311062333333325,0.3514127876666418,362.2197933333332,0.20880604420413262,17
0.45,0,401.4262,343.87000000000006,57.07798050000001,0.2799000445904944,363.45726749999983,0.20139529964655534,19
0.45,1,429.551,333.05,51.82489199999999,0.2770629535104839,366.3700733333335,0.19558110673136397,18
0.45,2,418.2368,211.05,48.71022049999998,0.3911459685698491,336.6551933333331,0.2224809127343783,19
0.45,3,368.8319,322.75300000000004,59.789406999999976,0.27747980137545836,361.2539416666673,0.21639049352984915,22
0.45,4,371.3143,221.203,57.992418333333354,0.41249442819491583,366.47000166666663,0.21458219189406888,19
0.45,5,376.4117,228.755,51.498150166666676,0.3827103742723292,343.4543074999999,0.21020020152437222,19
0.45,6,405.5173,254.196,54.04299183333334,0.3624190060688079,367.84570999999994,0.21543454149782995,18
0.45,7,419.7111,232.082,52.899177666666695,0.37653589392255044,359.720961666667,0.21658876349319808,20
0.45,8,365.6645,237.75300000000001,52.85512033333334,0.3741707430260255,353.1507766666665,0.21090218781647227,17
0.45,9,356.2356,263.05400000000003,56.39146583333333,0.3485648637415384,362.8149841666666,0.21919834701361327,17
0.45,10,360.7224,193.68200000000002,48.11737916666666,0.43799623437731255,352.4585499999997,0.2055865092047368,18
0.45,11,372.1823,195.77700000000002,47.792744333333346,0.4144515103067946,331.59240833333257,0.2110528442461551,17
0.45,12,519.1073,205.991,52.07714583333334,0.43245077050291847,354.23894333333345,0.21086831291299396,16
0.45,13,413.1411,252.595,56.23384216666666,0.3698863529893044,360.8285716666662,0.22203825397332663,17
0.45,14,423.6848,266.298,54.8690158333333,0.34887485073113583,371.0995966666662,0.20495850692402223,16
0.5,0,375.566,254.113,52.86572900000001,0.36640277488099116,366.40837666666624,0.2145397881477494,20
0.5,1,437.9673,355.738,62.391877000000036,0.26779316519460955,373.69675750000044,0.21539164989259668,23
0.5,2,471.1419,267.644,58.01288833333332,0.3642413927954047,372.96244249999944,0.21904727017702819,18
0.5,3,461.0319,237.99200000000002,54.31201400000004,0.35879518359160534,347.5523466666667,0.21808428177775674,24
0.5,4,424.3425,257.46,55.412080666666675,0.36423691058805246,372.1750933333333,0.21779236191977328,17
0.5,5,383.1328,265.661,58.994615166666655,0.37211592342622096,378.1751691666665,0.21977007293149817,18
0.5,6,399.2394,255.76100000000002,58.736770666666644,0.36898521797042294,372.2019358333336,0.2085255284317372,17
0.5,7,398.028,206.485,52.583196166666696,0.42963426721876485,354.7503533333331,0.22373165862341793,19
0.5,8,454.3297,231.95700000000002,49.95213399999998,0.3718600430252159,344.02535083333316,0.22365394538162572,18
0.5,9,422.473,320.473,53.68482066666665,0.2979389267322572,376.83471083333336,0.21297682624509556,16
0.5,10,350.0804,229.056,54.86357633333334,0.38514588135652417,357.46976083333305,0.2210701861506815,19
0.5,11,404.8506,334.331,63.25999100000001,0.277761425054811,377.2693466666665,0.21531382483287706,22
0.5,12,435.2498,289.57,54.1084216666667,0.3147754946990366,366.1671308333331,0.22487776615996719,20
0.5,13,458.4346,264.01800000000003,54.66039683333336,0.36260719597401186,372.18205500000005,0.21416215363342228,17
0.5,14,341.6059,257.322,52.87819616666666,0.3559776531608905,356.25603250000023,0.2139832296961765,17
0.6,0,359.8653,282.009,52.81477133333334,0.3147671173615026,343.12835500000034,0.21233590999084836,17
0.6,1,396.3873,209.041,51.83948649999999,0.42376392669380636,347.93523916666646,0.21616797673190674,19
0.6,2,378.9301,291.857,52.57450183333332,0.30384710092042794,355.67689666666683,0.21017046963023836,23
0.6,3,449.571,288.96,54.675107666666655,0.3278826769564415,367.41845166666667,0.22008925235612325,15
0.6,4,396.9675,283.817,53.262680499999995,0.3197647486467218,368.4995008333338,0.21954198829069183,17
0.6,5,471.9108,239.679,51.79502000000001,0.37318397384279256,359.6194099999997,0.21982284672402413,18
0.6,6,421.5165,272.48,55.00456383333334,0.3459438613231552,366.507690833333,0.21777322494689397,19
0.6,7,449.8844,218.66600000000003,53.49153150000001,0.4251769136491271,366.42729916666684,0.2156145647161478,18
0.6,8,397.8777,219.808,53.383242666666675,0.41594745565827146,369.8845716666663,0.20712677312072478,18
0.6,9,367.0407,243.013,51.44379616666665,0.37562466479845374,355.7089791666667,0.21900249364065008,17
0.6,10,407.4337,251.923,52.734403833333324,0.36157557401798707,360.8957024999998,0.2191112387493404,23
0.6,11,417.6837,289.713,66.22821833333336,0.31236899391236606,364.5532233333335,0.21952809049890862,21
0.6,12,436.7058,307.885,54.51478500000001,0.28471036804867617,361.09002833333295,0.2275772608666457,23
0.6,13,458.4034,271.028,54.46817533333333,0.3258250131597719,348.84096416666694,0.22159323904015304,20
0.6,14,438.435,215.401,49.03404700000003,0.40713221696587604,351.46247499999987,0.2159892443230507,18
