ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
750.0,14,650.2213,414.05,77.57898255555557,0.3289504085657932,538.6554041666662,0.2528843168721313,25
1000.0,0,834.0757,457.019,100.3161015833333,0.4032007604351968,720.5826858333329,0.28640822318081616,36
1000.0,1,803.4087,477.05,99.51183175000006,0.3832788142402961,719.4703466666667,0.30129819340774167,34
1000.0,2,809.4501,483.952,104.67357874999999,0.3911031948071985,722.6992524999998,0.29804218330351007,29
1000.0,3,856.1192,459.33000000000004,102.52374783333325,0.3929016466012091,701.8530558333342,0.2927104969837385,32
1000.0,4,862.9755,548.585,97.83779541666665,0.3203476064177231,704.608559166667,0.2887289449628842,35
1000.0,5,748.4254,500.101,103.79320300000003,0.37004452100675655,712.4402383333322,0.29538652471319216,34
1000.0,6,740.1407,624.149,107.55191041666679,0.3033756656396683,742.4005574999989,0.2851226189591755,37
1000.0,7,752.3848,412.36600000000004,98.85920358333343,0.43522286835804425,718.4060875000011,0.2832462787209167,35
1000.0,8,751.124,415.477,98.81229958333346,0.4412996708201257,719.2666216666654,0.2964322595111701,33
1000.0,9,848.5568,499.72700000000003,103.90526633333323,0.36213662993327683,703.7745216666674,0.2946022802121541,30
1000.0,10,792.938,485.475,103.88644841666667,0.37343244245326707,714.9853449999998,0.30050322165198257,34
1000.0,11,821.6984,532.623,114.03808616666659,0.3569575447048537,731.7538483333336,0.28764408742636954,28
1000.0,12,813.192,558.7760000000001,106.83241133333325,0.33608203764418404,727.4234274999995,0.30130301086399097,30
1000.0,13,817.4099,410.937,99.07903091666665,0.44845750889633534,746.6390366666667,0.2923581360649387,32
1000.0,14,951.8307,373.54,99.10667241666651,0.47861880476878865,715.6924908333331,0.2930857496686363,33
1250.0,0,1154.9086,507.95,124.93352793333318,0.46662751255044776,924.242957499999,0.3138739825110285,40
1250.0,1,1000.8796,583.211,131.4304550000003,0.41458765924053786,926.8298924999982,0.3282620629331027,37
1250.0,2,929.4222,591.995,128.06907033333346,0.4016501462568658,924.9752483333333,0.3409055102639843,38
1250.0,3,944.4324,574.108,127.11808400000022,0.39956426316999566,893.3489241666666,0.3320489281613396,40
1250.0,4,854.7775,512.8370000000001,123.45264900000016,0.44606679120266274,905.2036033333329,0.30924254841934706,35
1250.0,5,972.8006,669.345,140.73546346666672,0.3440155076978239,914.7882775000005,0.3303692814415179,43
1250.0,6,1085.2688,634.347,140.2906071333332,0.38629015875117745,941.7705266666654,0.3267373523862569,39
1250.0,7,1061.2497,508.291,124.16448646666673,0.44718531641651443,897.9048174999988,0.3287635594676589,39
1250.0,8,1025.3204,633.7429999999999,130.84594240000004,0.38224109773204573,927.1737750000003,0.3288960314520314,41
1250.0,9,869.8731,674.406,131.95087573333328,0.35362011656677617,921.958855833334,0.34082942836287233,39
