ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.4,9,362.4306,333.322,55.31537833333332,0.28551683257230753,374.5813125000004,0.21983547728207908,20
0.4,10,394.3304,228.274,53.13190716666666,0.4076169135921451,371.56126749999976,0.205658381878769,20
0.4,11,352.0627,273.01800000000003,59.526975666666665,0.3365420961255301,358.4517258333333,0.2203760691532149,17
0.4,12,390.5398,290.293,55.91269183333335,0.32696813219746945,373.5872991666665,0.21775494334014417,21
0.4,13,342.9936,273.091,58.42349816666665,0.3638743434728108,377.11384666666675,0.21403455988353964,17
0.4,14,362.782,357.766,55.852754166666685,0.2626646513829336,371.21283333333326,0.216576553306262,18
0.45,0,404.7628,259.497,52.44519966666664,0.3466427357541705,356.40810833333325,0.20304734949292094,18
0.45,1,338.9592,282.10400000000004,56.86478066666668,0.33442779967671493,363.6582941666669,0.22321079800896562,23
0.45,2,445.2129,232.965,55.27276116666664,0.3874310304122938,366.87187333333367,0.22204565712572527,19
0.45,3,408.9709,268.019,55.67566816666662,0.3464279771210251,370.3154191666665,0.21804229471896772,20
0.45,4,419.3362,226.28000000000003,53.651064999999996,0.3873503697483944,351.8070841666663,0.21098630430283205,18
0.45,5,332.7189,277.08,56.140931833333305,0.32205525480005776,349.1149883333334,0.21096799183270182,22
0.45,6,355.9573,351.508,57.54032350000001,0.270319343134912,366.2745758333334,0.21782186115097807,18
0.45,7,406.7358,242.479,58.566235833333295,0.3840843949372935,369.58744333333357,0.21306289756062377,17
0.45,8,354.8628,242.31400000000002,51.242190999999956,0.34366812620539183,348.32694749999996,0.20139380975154061,24
0.45,9,354.535,275.06100000000004,57.232450833333324,0.3346196904201855,366.4485758333334,0.21290421502847812,19
0.45,10,408.0181,245.51000000000002,57.41313016666672,0.3985620069786702,372.65232916666605,0.21871057703819896,16
0.45,11,401.2886,282.38800000000003,55.42484200000003,0.3432735102058161,379.8096499999999,0.22801894971858833,15
0.45,12,430.4527,319.801,58.91762016666665,0.3037086135857402,371.236754166667,0.21194174308801927,18
0.45,13,370.2493,259.459,55.808466666666675,0.36454480926337746,362.91734833333345,0.2132313165703709,18
0.45,14,359.8524,294.221,56.969714499999995,0.3284005503799298,379.15893916666687,0.21485367880616,16
0.5,0,433.5208,253.30800000000002,54.20684199999999,0.34661705644248625,352.13865833333364,0.22190009402387742,22
0.5,1,451.8373,236.179,57.32907700000001,0.40590190773382345,369.3223674999999,0.2157826735305144,17
0.5,2,445.6634,234.983,51.09708833333328,0.37034305318540767,343.4940200000001,0.22818947213327634,17
0.5,3,465.9138,237.804,53.9952366666667,0.376522212970906,362.7457933333333,0.21205374113770306,21
0.5,4,505.6251,357.112,60.12776066666665,0.24933252499682634,353.47619833333306,0.22432053396569487,20
0.5,5,406.354,263.985,57.34251183333331,0.34819104620843355,367.9386316666665,0.21171151548732153,20
0.5,6,330.45,290.176,57.664766333333276,0.312953483403176,354.66775083333346,0.22116230799597644,20
0.5,7,347.7543,272.244,56.30819949999999,0.3439480270149817,369.4043908333333,0.21003464189457222,24
0.5,8,326.4009,211.245,51.90317050000001,0.41424049484405934,353.58996499999995,0.2189240820251724,20
0.5,9,379.7594,230.25,53.56465950000001,0.40253282663771267,378.6781758333331,0.21569830390990194,20
0.5,10,357.6805,264.39,61.17249366666671,0.3596130526873181,381.9143175,0.2241279155839239,19
0.5,11,330.9749,248.978,50.47775916666665,0.356722889840334,351.3178725000001,0.21388212188236566,18
0.5,12,375.9181,217.54100000000003,55.84320900000001,0.41039266927460416,361.76271749999984,0.21564591946115685,19
0.5,13,393.9159,295.283,56.98128783333333,0.30803254279228176,368.03943666666686,0.21439615692389402,18
0.5,14,344.3275,310.09,53.05658183333336,0.28877217904479346,352.58394749999974,0.21678456194102952,16
0.6,0,344.8513,206.335,53.4376991666667,0.4132014846406733,358.0564308333335,0.2201630040030634,19
0.6,1,369.8376,205.17200000000003,54.338907666666664,0.45550920690932495,372.60603416666675,0.21946538080025377,19
0.6,2,341.0247,236.96,56.86017166666662,0.39661908479630875,360.94405333333344,0.21881934407985953,17
0.6,3,343.0353,199.02200000000002,50.59947533333331,0.45064195583067873,355.4408441666669,0.21736174676525138,18
0.6,4,328.6211,274.917,56.248777666666676,0.3375942860329966,368.95810500000005,0.2251447171290197,20
0.6,5,374.8166,235.907,52.352978333333304,0.3933920075849099,365.02440500000046,0.2119264684914011,17
0.6,6,408.5518,300.003,59.00879799999996,0.31775021138677495,384.5773091666665,0.21190444604183953,20
0.6,7,435.9408,291.024,62.765039166666675,0.3489332208569282,389.01964833333324,0.22627942804776513,24
0.6,8,440.61,222.686,51.28472199999999,0.39017660143280963,352.29496916666676,0.20609854688785792,18
0.6,9,384.1339,263.773,53.18064683333331,0.3399112178527244,347.2196091666665,0.22088078352842438,16
0.6,10,342.2057,296.589,56.65915516666668,0.30990222721229266,351.51361916666684,0.2184561193224723,16
0.6,11,349.8861,289.93,53.797736666666665,0.29745592614309196,353.1446308333334,0.22451972276128254,17
0.6,12,377.1873,248.636,54.10785083333332,0.35488740568541965,358.284494166667,0.22452794887553235,22
0.6,13,349.2299,198.649,50.4303953333333,0.4306523902293323,355.22657916666634,0.21064609699471246,19
0.6,14,356.9647,264.934,54.71047033333334,0.33929242125711817,364.1509433333335,0.2177586406334124,19
