ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
40.0,2,170.1699,342.84000000000003,61.34951583333329,0.29264026465212145,378.47216749999995,0.21168832209910407,18
40.0,3,157.9109,335.02,57.36866016666671,0.2810896513640977,354.63859666666696,0.2233906846227399,16
40.0,4,165.8849,318.33700000000005,57.194984999999996,0.2877641880564726,358.15313166666635,0.2248185163622125,18
40.0,5,160.3638,283.476,59.41340066666668,0.3310396294571673,369.81769166666675,0.21830236275887643,26
40.0,6,162.2863,310.243,54.4507505,0.30631560851762446,373.0163491666669,0.2181040282168721,18
40.0,7,166.8004,287.58,56.09342083333332,0.30774605906762165,357.55590416666644,0.2187743835631139,21
40.0,8,167.0832,250.959,53.59004866666667,0.37127449105232324,377.3942383333335,0.2209964932837155,17
40.0,9,216.7947,252.92300000000003,57.895476833333326,0.3720706960880056,375.5890233333335,0.21994110446410337,23
40.0,10,212.7184,229.92200000000003,52.000648500000054,0.37675448630405084,351.67378249999996,0.22228344925617421,17
40.0,11,212.4347,270.054,53.60343050000004,0.3492672514879741,365.112930833333,0.2132442533314141,18
40.0,12,215.1853,265.811,56.80031900000001,0.3507032377641757,368.8560258333331,0.21292930826458165,16
40.0,13,221.8697,271.483,58.914658666666675,0.3640618074305451,386.89160666666663,0.2209231577302012,17
40.0,14,232.6231,276.825,53.286597333333326,0.332541569583672,351.42215166666676,0.22152078179923282,17
60.0,0,288.8171,252.741,56.72648616666663,0.3761269112121369,376.8297183333329,0.22396677266687948,17
60.0,1,268.1284,236.43800000000002,55.589832333333355,0.3794066661591341,355.6431091666664,0.21575645519749004,18
60.0,2,252.8539,205.969,53.853896999999975,0.44362809451907836,378.18286666666637,0.21140398406090183,18
60.0,3,283.8281,243.43200000000002,50.93315933333331,0.3454357000449132,341.62162083333334,0.2224755814601014,17
60.0,4,278.2227,210.75300000000001,54.23742916666664,0.43558893586330927,366.59258583333394,0.21838657858890054,18
60.0,5,450.1032,295.444,53.361947833333346,0.30076315082835775,356.5176208333334,0.21272368655029258,18
60.0,6,438.5604,303.113,55.507551166666644,0.2993393882809382,363.96380500000043,0.20510661176865108,22
60.0,7,433.5926,297.257,54.36180183333335,0.29268432142332496,356.58947166666667,0.2200734410292714,20
60.0,8,357.8223,266.39700000000005,57.584793999999945,0.34438630440032475,366.1016241666664,0.21858828591113466,19
60.0,9,431.3022,275.21200000000005,58.12108600000001,0.34322194647520204,372.9737375000003,0.21907196942478724,18
60.0,10,441.502,233.53900000000002,51.89359516666665,0.38257685725581875,354.3878083333332,0.20554992102998582,16
60.0,11,435.7697,252.603,58.934085333333314,0.3692306504673341,369.65014416666645,0.2145272991293313,19
60.0,12,387.7547,336.421,60.63381449999998,0.2807271147361986,364.90578499999947,0.2188877410473764,29
60.0,13,365.3395,261.81399999999996,58.89445283333337,0.3720441229269636,369.73887999999977,0.2114225565322035,15
60.0,14,397.7912,256.046,57.473749666666656,0.37232890444164995,365.1538208333333,0.2226116345692581,17
80.0,0,479.7396,228.0,51.87538266666663,0.3835841666666667,343.7753158333335,0.22119955690055462,16
80.0,1,449.5657,307.494,59.630494999999996,0.2960703460880537,345.1752025,0.2165832931763178,17
80.0,2,432.1179,301.387,58.21330200000003,0.33648375676455855,399.0307049999998,0.2161438591959783,16
80.0,3,370.4479,266.04,56.229360333333325,0.33519223299754425,368.6365250000002,0.20528426870926825,19
80.0,4,431.9855,235.505,55.983614333333314,0.37482547433529356,350.2188608333333,0.21138163435300522,22
80.0,5,424.6473,266.31600000000003,54.75016383333334,0.3489056233947641,366.0430600000002,0.2189743974694409,17
80.0,6,459.7005,336.381,55.59375566666668,0.27238174867189296,356.9683525000002,0.22298774589616774,20
80.0,7,429.1463,314.47700000000003,55.13515383333337,0.29593951226957776,357.71908166666617,0.21908954696072616,17
80.0,8,447.9609,322.785,53.515199499999994,0.2844947668985031,362.2994049999998,0.2192360729683378,16
80.0,9,540.6333,282.23,56.28886633333334,0.3386740542583471,374.65437416666657,0.2119824369139713,18
80.0,10,527.1813,232.53900000000002,56.70001066666668,0.39533499040304343,356.47581083333347,0.20666029298986535,20
80.0,11,466.1664,220.497,54.57890566666666,0.38825960595079906,352.5047499999999,0.21832210842000793,18
80.0,12,551.9641,235.113,51.88229233333336,0.3777747012429483,352.6521933333333,0.2165940888149708,20
80.0,13,492.3282,315.356,58.485271333333344,0.29543415483876423,354.61869666666684,0.2160116367416942,19
80.0,14,507.7765,206.613,53.10471033333331,0.44034567040796074,371.7056041666668,0.20779358162382738,16
100.0,0,723.0828,279.13500000000005,55.002835000000026,0.32831059045503663,360.0380091666666,0.21789002689536321,21
100.0,1,658.1966,252.36700000000002,53.60560149999997,0.3586954052365535,351.4014183333333,0.21712096826395588,18
100.0,2,506.0515,321.395,57.347945333333335,0.29881860327634224,380.1035966666672,0.22119519761978831,20
100.0,3,526.9479,222.51,56.608574666666634,0.4000545893068475,358.87257666666625,0.22055730842595622,17
100.0,4,673.8598,286.573,57.109879,0.33352757703389135,371.48045750000006,0.21306895365824866,15
100.0,5,608.7303,245.589,52.059032166666654,0.38133897147945,364.2524975000002,0.21902685242455316,15
100.0,6,560.8217,305.36400000000003,57.434613333333374,0.31119105941324654,359.2240266666669,0.20808696803589039,18
100.0,7,636.634,294.499,60.79227533333336,0.33342581242494307,386.90631499999984,0.22242688433680435,17
