ParameterValue,Run,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.1,25,495.523,107.90474175000008,0.3941185340202842,757.4535308333336,0.2937397180185503,32
0.1,26,592.224,110.56911975000011,0.3167918304560436,731.2223708333331,0.29416327482656485,33
0.1,27,504.117,106.05170391666657,0.37608714180768865,724.7904908333338,0.2935619593782616,31
0.1,28,457.223,100.76732908333335,0.39028640656018304,712.4023258333334,0.29552273918647176,35
0.1,29,605.504,104.92802641666673,0.30914021762586746,732.28543,0.28955137905518563,30
0.2,0,505.228,109.45292549999994,0.3779335633285038,736.1049483333347,0.2812131462121082,34
0.2,1,647.899,104.06393941666668,0.294114661390124,737.5057883333337,0.29011656606406866,33
0.2,2,469.00300000000004,108.9410205,0.39925770197631977,738.9192708333344,0.29836351150779666,32
0.2,3,481.11400000000003,103.4693560833333,0.3944750204733181,731.8872516666662,0.2919537607705087,27
0.2,4,450.95,96.33163716666665,0.39934452082640354,718.6934275000009,0.29048175504745877,32
0.2,5,534.678,103.42777574999987,0.35036193123088394,709.4591658333334,0.2986546363565652,30
0.2,6,452.35600000000005,97.16697574999998,0.40197109135282816,713.0224683333316,0.2858846798098334,30
0.2,7,522.7,98.72933849999998,0.35762844525221593,734.1969508333337,0.3017446796640939,32
0.2,8,483.413,99.20653249999991,0.3883446107848431,732.1748741666678,0.28482147492113136,28
0.2,9,492.39300000000003,104.43791533333331,0.3811875981177636,751.8247125000001,0.29068491698320736,32
0.2,10,482.966,101.37967258333343,0.3753572473700701,728.731606666667,0.2917518906670905,30
0.2,11,511.683,103.43826825000002,0.3748913129157438,745.2510025000003,0.2986965088047971,33
0.2,12,485.416,107.43815316666667,0.38581149639347145,733.4176841666666,0.28474745687541225,32
0.2,13,462.951,101.83557299999997,0.4018889544105818,714.4347400000004,0.2921557742585171,29
0.2,14,424.318,105.35804325,0.43227394312755985,735.1608524999994,0.28808349602795313,44
0.2,15,606.969,106.85533383333323,0.30106121015515885,714.1999741666674,0.2945921975736925,35
0.2,16,484.663,107.3043243333334,0.3842596608364988,730.4359066666665,0.29177201406329584,43
0.2,17,389.50600000000003,95.79955608333329,0.4559753850603926,716.0250325000005,0.29095692485187885,31
0.2,18,535.95,101.77147291666671,0.3365184065677768,709.6642258333331,0.2984162417932557,41
0.2,19,400.627,92.98637383333339,0.4403759690019227,699.7378141666666,0.2774356944540149,32
0.2,20,486.53000000000003,105.52386341666673,0.36965220027541973,709.9764466666664,0.30306158448893744,32
0.2,21,518.677,102.88989991666668,0.35928165955562574,727.4962650000001,0.29518110557389887,33
0.2,22,567.92,112.0103369166666,0.35006269955862324,748.8495558333341,0.2961346857841172,28
0.2,23,482.987,101.52718874999991,0.37915336920731463,718.7361924999991,0.2963875682580714,31
0.2,24,491.789,102.14096733333328,0.37751400160095755,731.3594891666664,0.2915017431304703,32
0.2,25,466.11699999999996,111.25585225000029,0.39527376173793277,721.6467008333325,0.28432714317780755,49
0.2,26,482.183,99.46178216666661,0.391800505893682,737.4959566666673,0.2777015975232973,32
0.2,27,482.85900000000004,101.45344099999994,0.38469066884259495,731.1310608333325,0.28547319401028376,30
0.2,28,554.872,113.81629199999998,0.3436166088755604,733.8663266666662,0.28821601751240866,34
0.2,29,557.4209999999999,108.07916708333332,0.3311392944770051,730.0722300000009,0.2915180573089019,39
0.3,0,625.563,106.55066466666663,0.30526665046792517,738.6472666666655,0.28791547789192756,36
0.3,1,475.18100000000004,98.62895708333333,0.3819654265076535,716.4444074999993,0.29075431286836373,30
0.3,2,499.882,103.4179434166666,0.37256961309535713,734.6128333333334,0.28252179006140843,33
