ParameterValue,Run,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.2,15,501.875,101.94451033333331,0.3738797343295973,726.577434999999,0.2917249141068798,28
0.2,16,489.085,103.24848608333338,0.35115710629713315,691.8982499999996,0.28231388436115723,31
0.2,17,458.904,103.11497408333325,0.4050482780712305,747.8423266666668,0.2714377901614084,38
0.2,18,535.961,101.94656291666671,0.3521870901054367,728.1090758333328,0.2989026467892905,28
0.2,19,434.97,107.02269608333327,0.4373397322420704,744.8322125000005,0.2959443644424817,40
0.2,20,410.37,98.28300808333333,0.42656798742598134,698.8414099999999,0.2821302199937846,34
0.2,21,490.503,112.16762208333334,0.39223912324015686,754.3808116666664,0.2886364284298534,34
0.2,22,522.6610000000001,107.44289266666665,0.3561493236852696,743.8177025000005,0.2905715349153097,31
0.2,23,527.41,109.57517016666657,0.35594049221668145,745.15255,0.2806753556414251,34
0.2,24,517.891,101.76979324999999,0.35455999428451157,711.8087650000004,0.2976882705628329,33
0.2,25,437.15700000000004,108.57128525000009,0.4268499417829291,727.8762624999996,0.27163261205286504,34
0.2,26,562.281,117.67879825000011,0.33487320396741127,733.5278174999999,0.29953071153706484,34
0.2,27,390.65900000000005,99.7469253333334,0.4709482865278072,724.0426550000002,0.2936558258912795,32
0.2,28,499.3,101.48504650000007,0.36801890313104996,733.2156466666679,0.28820272238228367,39
0.2,29,479.54200000000003,102.09860758333328,0.37783570921142784,722.4319666666665,0.29220763341893313,33
0.3,0,498.176,106.04513625000004,0.3622792513756851,715.352085,0.2943899343266955,40
0.3,1,522.498,104.4160286666667,0.35632369884669396,724.8917008333328,0.29012082479663465,34
0.3,2,384.55100000000004,89.81275216666671,0.4391945845067795,689.2620941666665,0.28138146533269065,38
0.3,3,450.32500000000005,110.82072175000006,0.40160323099983336,720.1691216666666,0.2935319146968437,35
0.3,4,449.79499999999996,97.60664008333329,0.40076299944048577,701.5798033333342,0.287005340451146,30
0.3,5,604.01,103.49147074999993,0.30298022935602603,718.2619416666666,0.2858291910541653,36
0.3,6,437.378,98.54666650000013,0.4147202115027885,716.2167425,0.28259070209851905,31
0.3,7,548.612,106.13415333333322,0.34870326387319267,742.2183449999998,0.2953107024319079,29
0.3,8,485.916,105.2894889166666,0.3940594293389528,738.6618699999996,0.2762949330646318,32
0.3,9,551.927,102.52033191666663,0.3415888061283466,716.6114800000001,0.28727873742146187,32
0.3,10,436.282,103.99218866666666,0.42028883459169386,718.2999391666667,0.29701170872492666,30
0.3,11,587.345,110.7514694166666,0.3144818547872204,717.0088541666664,0.3003868739353367,34
0.3,12,521.309,105.65458525000018,0.3494472024589383,711.1537366666658,0.28571509590656646,32
0.3,13,600.517,104.0283418333333,0.29246976077835135,705.9130266666659,0.28479526053071064,50
0.3,14,387.153,101.8808365,0.4747221425810121,723.8143808333324,0.2860392834342875,34
0.3,15,480.677,96.33073091666668,0.3721616317541024,715.9397625000003,0.2946232207310089,31
0.3,16,572.12,105.85515241666668,0.33453013062527664,745.817537499999,0.2942546149166833,28
0.3,17,494.617,104.76323024999994,0.3787291682251116,724.7523849999994,0.2959546747844716,27
0.3,18,442.5,100.43660533333325,0.4208442335216571,730.1397066666663,0.28732344556359624,33
0.3,19,445.21200000000005,99.0848126666666,0.4148742658928032,715.2973108333338,0.27938916664148383,30
0.3,20,442.971,102.45218691666665,0.3853316206553777,698.5314158333329,0.2697595406688946,33
0.3,21,572.602,96.11251316666664,0.31554148140127575,725.2081158333318,0.2924955466936281,30
0.3,22,470.209,100.66387608333324,0.3918477209070859,735.9908675000005,0.2880347884203393,31
0.3,23,441.522,103.43891958333344,0.4338597283940549,745.04489,0.28700633932227276,32
0.3,24,480.725,105.8929577500001,0.4042247716123215,762.6190108333334,0.294360412907492,34
0.3,25,478.08000000000004,105.16815033333332,0.4038275672132975,748.4256666666658,0.293862686343277,33
0.3,26,599.013,117.72085050000015,0.3224807224551051,726.7419708333341,0.29203786557571143,34
0.3,27,571.5219999999999,107.75278258333344,0.31856686765047243,713.9449199999999,0.2794369375103976,36
0.3,28,513.948,107.80511333333328,0.3672437159660769,734.3362258333342,0.2871179259753582,31
0.3,29,543.0989999999999,97.95512499999995,0.3325314967129996,713.2959275000012,0.2931132064811969,31
0.4,0,531.915,104.70641474999998,0.36011894444287784,727.0978583333333,0.2842053580333885,31
0.4,1,434.129,103.45263283333334,0.4362800611492589,739.1379599999999,0.29121751609436924,33
0.4,2,388.33500000000004,95.58245058333333,0.45389800902142036,712.7383516666658,0.29018895739467915,32
0.4,3,469.144,103.88866333333343,0.39448990786055727,735.8127600000004,0.2886024161063576,35
0.4,4,391.173,100.39119108333335,0.45549512193667074,717.5431608333328,0.29249558693791794,40
0.4,5,381.361,101.34781650000002,0.4830994954037425,723.3786400000004,0.2910449665264151,29
0.4,6,497.27299999999997,102.45445591666669,0.3827123196580818,736.0055658333335,0.28338594274588574,32
0.4,7,532.678,110.2163420833333,0.3612353241545547,732.623266666667,0.2851444150098524,33
0.4,8,519.933,109.74080058333334,0.3687985054484584,734.2216075000001,0.29781706587062495,29
0.4,9,575.65,111.67438791666679,0.33114108399200903,728.5161183333344,0.29499692975582553,29
0.4,10,490.193,100.2564689999999,0.3749193786936982,711.4888108333344,0.302847090475423,31
