ParameterValue,Run,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
50.0,20,521.326,107.36291083333336,0.350998437957567,719.6600249999999,0.2923926548552283,33
50.0,21,418.139,101.08846033333333,0.44767158369186644,742.7292058333335,0.2849876076719047,34
50.0,22,438.51,109.04554333333344,0.4241609503394069,731.2496366666662,0.2845496133198495,36
50.0,23,476.775,103.06786408333326,0.3923468267701395,719.9243424999993,0.29152091540058,29
50.0,24,470.808,104.41899941666652,0.398432280250123,741.4712716666671,0.29211834223657784,32
50.0,25,511.758,101.43888566666664,0.3577958820379944,725.5673041666658,0.2840345405627645,33
50.0,26,472.07800000000003,104.88274716666672,0.40957414876355186,749.5376474999998,0.29145836014565435,34
50.0,27,525.998,112.53766175000013,0.33893837999384024,710.9190916666666,0.29999914375336306,39
50.0,28,616.514,105.06020341666674,0.31298012967534666,734.2864541666667,0.300290546655235,30
50.0,29,523.4680000000001,108.26237283333336,0.35221682127656306,728.1225650000005,0.29047814777551206,32
100.0,0,649.457,110.49132491666666,0.28309374857252534,733.7038433333338,0.294572781460032,40
100.0,1,540.357,106.62330874999992,0.34909714010058784,723.2033683333334,0.28690709439951184,38
100.0,2,491.62100000000004,101.794908,0.3677960054594899,714.2049400000004,0.2857928991482889,32
100.0,3,424.007,103.43287025000006,0.4422354230000917,728.3593849999992,0.28569143837840344,33
100.0,4,466.378,99.10759658333338,0.3864056802279122,714.6415191666662,0.2993917357500313,32
100.0,5,449.962,101.9860073333332,0.3915165317663861,706.2619574999994,0.30236406183113607,46
100.0,6,482.673,105.89882983333334,0.37217665997476534,710.3886341666667,0.28177952959653085,34
100.0,7,441.834,99.79379225000001,0.4202366084698476,727.351763333333,0.2879592818411687,34
100.0,8,475.765,111.69473691666663,0.4123938078673292,756.438535833333,0.2966442463325872,30
100.0,9,477.129,103.67168658333331,0.3856275172262986,724.0648233333327,0.29893219493637696,36
100.0,10,515.2579999999999,110.44361975000004,0.3828770408869601,759.7574408333335,0.2832965175416766,33
100.0,11,537.665,108.55798883333347,0.35723566409071317,743.9781566666671,0.29175165773821005,30
100.0,12,486.98199999999997,98.02097766666667,0.37282804429458716,715.2206974999992,0.2930252582237789,31
100.0,13,527.405,103.30772824999998,0.3600720129691603,730.0739025000006,0.28307062268753613,29
100.0,14,538.01,101.4367565833334,0.3402937151106238,727.3665099999998,0.2949560910774054,31
100.0,15,588.344,103.29224941666675,0.3195010005484319,729.6202099999998,0.2840897610069599,34
100.0,16,492.182,103.49674691666667,0.37875035386638795,725.8686191666666,0.26729095758147015,34
100.0,17,411.88300000000004,92.55001249999997,0.4344265564088182,713.7630641666667,0.29753961562183373,36
100.0,18,579.571,111.72232366666665,0.33084706044068213,744.7028841666663,0.2820681497077636,37
100.0,19,714.554,119.87298741666676,0.26191871433089725,751.0668866666668,0.2996254414699618,35
100.0,20,554.8720000000001,97.36632016666671,0.33078794749059237,717.0049916666665,0.2881916830498617,26
100.0,21,543.266,111.30455933333342,0.35144952626030956,734.3416191666662,0.2879375574821362,40
100.0,22,417.815,102.2332635833333,0.4107234701163592,696.7615800000004,0.29063873712153593,43
100.0,23,478.815,99.94434091666672,0.38477794485692096,712.8168724999982,0.29054603256641204,33
100.0,24,511.634,101.67381516666669,0.36253738349419046,711.2968549999991,0.27620588848894323,30
100.0,25,501.803,100.52119216666676,0.3489923668584418,708.0500775000002,0.2919186920275673,35
100.0,26,426.072,99.95663191666664,0.4399372602126714,736.8820225000002,0.2950429243994152,29
100.0,27,496.41900000000004,108.36734091666672,0.39388295975778503,746.0557941666673,0.2822718391561698,27
100.0,28,575.98,111.30108950000002,0.33785240228248653,739.9684716666669,0.2971840898030667,28
100.0,29,539.292,102.72610524999992,0.3464596143338548,731.2356491666658,0.2926126083027556,32
